,tessid,tic,toi_disp,toi_period,toi_prad,toi_prad_err1,toi_prad_err2,toi_ror
909,514.01,366576758,KP,11.388472,10.782324000000001,0.988451,-0.988451,0.11896930505060241
910,515.01,366622912,PC,3.115247,15.83531,0.706427,-0.706427,0.14501976898
911,513.01,431999925,PC,1.445433,3.4936269999999996,0.975823,-0.975823,0.11893916753159851
912,511.01,440777904,KP,3.3551379999999997,13.988914000000001,0.173052,-0.173052,0.09705338970606059
913,884.01,167031605,PC,2.7809,56.3202,,,0.09463860396330274
914,892.01,66561343,PC,5.31165,8.33722,0.302289,-0.302289,0.05655723019259259
915,894.01,42755801,PC,4.34358,27.8686,8.524469999999999,-8.524469999999999,0.06663724250652742
916,629.01,293853437,PC,8.71668,11.9385,0.472408,-0.472408,0.04593814411764706
917,891.01,33690636,PC,4.99915,2.2812200000000002,0.19311199999999998,-0.19311199999999998,0.026444826278481014
918,649.01,35582553,PC,0.9355600000000001,9.51372,0.500703,-0.500703,0.03585458755555555
919,887.01,437984134,PC,5.77114,10.9488,0.576438,-0.576438,0.04436686300884956
920,628.01,281408474,PC,3.4076,12.1343,0.579782,-0.579782,0.08052602855072465
921,888.01,438295981,PC,3.9664300000000003,5.99981,0.331791,-0.331791,0.0289190842
922,893.01,123958679,PC,5.59071,16.6655,1.48095,-1.48095,0.05892766370656371
923,890.01,333607525,PC,3.20103,,,,
924,886.01,120269103,PC,,4.91271,3.8591,-3.8591,0.01380079698773006
925,879.01,37084932,PC,6.58454,,,,
926,627.01,365781372,PC,1.13889,22.4869,1.4455799999999999,-1.4455799999999999,0.073811838781362
927,641.01,49079670,PC,1.8925299999999998,3.39831,0.308302,-0.308302,0.029924733634615383
928,895.01,250484865,PC,0.76189,1.5050299999999999,0.119189,-0.119189,0.012417175441441438
929,644.01,63303499,PC,1.9269900000000002,2.3659,0.51685,-0.51685,0.01733352976
930,648.01,78672342,PC,2.97638,11.0372,1.52854,-1.52854,0.028392886966292136
931,881.01,237808867,PC,0.56708,29.9735,,,0.028067209918200414
932,885.01,25334160,PC,2.5687599999999997,17.6099,1.7320099999999998,-1.7320099999999998,0.019130660047449583
933,877.01,255704097,PC,6.01524,14.805,,,0.09038945999999999
934,889.01,284288080,PC,1.83485,5.90327,0.371084,-0.371084,0.03217984920238095
935,640.01,147977348,PC,5.0035300000000005,19.6202,0.9263870000000001,-0.9263870000000001,0.0859721490909091
936,642.01,79292541,PC,2.2772799999999997,10.6933,0.521554,-0.521554,0.03723545300380229
937,630.01,123898871,PC,4.9074599999999995,19.1449,0.8714290000000001,-0.8714290000000001,0.10625999648484848
938,883.01,123846039,PC,10.04925,6.9172899999999995,0.36997800000000003,-0.36997800000000003,0.06272132853465345
939,651.01,72090501,PC,1.07083,,,,
940,647.01,92992033,PC,4.90765,13.2707,,,0.024258097924151695
941,882.01,92013169,PC,2.35538,7.42311,0.900236,-0.900236,0.028683899316455697
942,645.01,157568289,PC,1.8405099999999999,13.9166,1.05797,-1.05797,0.051184025220883535
943,878.01,219380235,PC,3.97244,5.79015,0.40024499999999996,-0.40024499999999996,0.029958301525423725
944,880.01,34077285,PC,6.38514,4.81201,0.31972399999999995,-0.31972399999999995,0.05374193607317074
945,896.01,102283403,PC,3.52985,3.2077299999999997,0.372829,-0.372829,0.021442621416058388
946,897.01,229384040,PC,1.29277,2.8448700000000002,0.25157199999999996,-0.25157199999999996,0.016082295962962963
947,991.01,7561203,PC,2.48454,7.74435,0.525906,-0.525906,0.03329706915492958
948,998.01,54390047,PC,0.9408299999999999,4.393330000000001,0.345798,-0.345798,0.017120900485106384
949,966.01,178367144,PC,3.4093,16.4968,0.762083,-0.762083,0.12485759867768595
950,1019.01,341420329,PC,5.23416,23.8497,0.799153,-0.799153,0.1400099696153846
951,1002.01,124709665,PC,1.86722,51.1665,,,0.08177710418848166
952,596.01,144956678,PC,1.51472,6.80795,0.433725,-0.433725,0.02127890993174061
953,1015.01,155044736,PC,1.37259,18.1328,,,0.024420615058823526
954,996.01,142918609,PC,14.5378,16.0523,,,0.07171071385365853
955,973.01,409459226,PC,1.27997,285.67400000000004,,,0.025641502420856613
956,965.01,179159972,PC,1.37101,4.99178,0.972297,-0.972297,0.03975193151304348
957,976.01,347098457,PC,3.14948,269.95099999999996,,,0.05028908173311635
958,982.01,177126182,PC,6.30607,12.604000000000001,0.687505,-0.687505,0.03747643896103896
959,979.01,5772442,PC,1.10578,7.4741,0.662273,-0.662273,0.02612511748091603
960,992.01,108835813,PC,4.76516,,,,
961,964.01,179155220,PC,0.6027399999999999,11.8344,2.05443,-2.05443,0.13057763277108433
962,990.01,88684250,PC,4.58776,11.7459,0.519604,-0.519604,0.05783277
963,861.01,372913430,PC,13.47794,57.1175,,,0.15430149410029498
964,611.01,154459165,PC,3.14905,3.0353,0.49650600000000006,-0.49650600000000006,0.03518642708860759
965,999.01,341186896,PC,1.50795,6.12588,0.300018,-0.300018,0.04315446849230769
966,1011.01,114018671,PC,2.46992,1.3396299999999999,0.12163,-0.12163,0.013051416531914892
967,959.01,279999655,PC,1.54104,,,,
968,987.01,52548453,PC,5.21517,16.9109,1.04564,-1.04564,0.06822467938325992
969,961.01,265077027,PC,4.79586,23.4129,4.5000599999999995,-4.5000599999999995,0.16493487553846153
970,985.01,425220920,PC,8.76905,21.0089,5.47454,-5.47454,0.12100597874213835
971,971.01,177722855,PC,2.3893299999999997,3.4207699999999996,0.233456,-0.233456,0.02286672383941605
972,1000.01,50365310,PC,2.1715299999999997,5.5648,0.338744,-0.338744,0.02348499465437788
973,969.01,280437559,PC,1.82401,3.6389400000000003,0.389671,-0.389671,0.04064074697560976
974,975.01,133654092,PC,1.97353,,,,
975,995.01,317951248,PC,3.4438,,,,
976,618.01,173640199,PC,7.7647,8.2243,0.383847,-0.383847,0.052670027552447554
977,978.01,73038411,PC,13.1,12.338,0.613069,-0.613069,0.07433645
978,977.01,268371979,PC,2.7810200000000003,2.2387599999999996,0.289796,-0.289796,0.027706167675675672
979,1009.01,107782586,PC,1.96022,,,,
980,594.01,146406806,PC,13.952,,,,
981,1013.01,97700520,PC,5.4298,,,,
982,1006.01,156115721,PC,2.5044299999999997,6.08324,5.90832,-5.90832,0.0364119685751634
983,1008.01,440801822,PC,2.04936,1.71607,0.318238,-0.318238,0.015874514202020202
984,1004.01,238597883,PC,3.57491,4.752759999999999,0.279769,-0.279769,0.020244547013953486
985,1010.01,139853601,PC,0.68088,,,,
986,609.01,134404603,PC,4.9701900000000006,31.3659,4.5869800000000005,-4.5869800000000005,0.24138564050420167
987,972.01,125894957,PC,2.67425,178.665,,,0.044815504519309775
988,619.01,267527924,PC,1.8081900000000002,,,,
989,1014.01,96246348,PC,1.4094,,,,
990,1001.01,88863718,PC,1.9321700000000002,5.80204,0.318932,-0.318932,0.02643536433830846
991,626.01,65412605,PC,4.40107,19.4585,0.6582359999999999,-0.6582359999999999,0.07681075129310345
992,1018.01,291555748,PC,4.9591199999999995,22.9123,3.28055,-3.28055,0.10491542169999998
993,963.01,25799609,PC,11.10934,8.963510000000001,0.42631199999999997,-0.42631199999999997,0.07671759306542057
994,1003.01,106997505,PC,2.74323,,,,
995,993.01,259353953,PC,1.4602700000000002,6.81537,0.824586,-0.824586,0.03737434638323353
996,1007.01,65212867,PC,6.99823,15.5416,0.788602,-0.788602,0.052714804740740744
997,980.01,93594834,PC,1.33476,4.4269300000000005,0.33411199999999996,-0.33411199999999996,0.02068460456122449
998,997.01,341729521,PC,8.41457,26.2689,3.09387,-3.09387,0.2586780496774193
999,981.01,127476180,PC,1.60374,4.31765,0.264627,-0.264627,0.026716918040540542
1000,962.01,141776043,PC,4.06269,,,,
1001,968.01,453209605,PC,2.80944,,,,
1002,1016.01,175310067,PC,12.70907,19.5052,3.85702,-3.85702,0.11599261142857141
1003,989.01,207277638,PC,3.12154,5.67646,0.6602520000000001,-0.6602520000000001,0.0254828532745098
1004,1012.01,427508467,PC,0.88425,16.5334,2.77015,-2.77015,0.05566649897058823
1005,625.01,379929661,PC,4.78677,18.3301,0.6819310000000001,-0.6819310000000001,0.08788851089005235
1006,988.01,113553629,PC,4.30438,13.7564,1.38032,-1.38032,0.026137159999999996
1007,631.01,97158538,PC,2.59565,7.6663,1.07616,-1.07616,0.03134284616071428
1008,604.01,145027461,PC,1.0724200000000002,22.0397,0.897804,-0.897804,0.025324915006273527
1009,1005.01,169904935,PC,4.55072,6.544490000000001,0.45716999999999997,-0.45716999999999997,0.054985724238532104
1010,583.01,131743355,PC,6.5602800000000006,10.8807,0.427043,-0.427043,0.0579334015116279
1011,986.01,320536216,PC,0.54771,,,,
1012,974.01,333821572,PC,2.82537,7.9846699999999995,0.43439099999999997,-0.43439099999999997,0.03974109122826087
1013,600.01,134396419,PC,4.3653900000000005,,,,
1014,994.01,93963408,PC,2.40057,5.29825,0.498489,-0.498489,0.025809241223404257
1015,984.01,33091633,PC,7.52118,12.9114,3.55629,-3.55629,0.22738961769230767
1016,970.01,174599051,PC,4.99682,3.11744,0.26019499999999995,-0.26019499999999995,0.026681790205607472
1017,967.01,445586472,PC,1.73838,6.75787,0.38551199999999997,-0.38551199999999997,0.02578690560833333
1018,960.01,5109298,PC,1.6221,10.5888,0.869346,-0.869346,0.04368118486486486
1019,983.01,148659924,PC,7.3846,,,,
1020,597.01,146208651,PC,6.5224,8.468169999999999,0.49568999999999996,-0.49568999999999996,0.02926471730566037
1021,598.01,81429971,PC,3.04375,25.4496,9.216339999999999,-9.216339999999999,0.06492129158774373
1022,582.01,287474726,PC,3.7423699999999998,10.6375,0.815775,-0.815775,0.022975996462264146
1023,607.01,153651591,PC,2.14542,10.1134,0.5778479999999999,-0.5778479999999999,0.03307804185714286
1024,608.01,186547153,PC,1.1905,,,,
1025,592.01,196286587,PC,10.4,6.193969999999999,0.394992,-0.394992,0.02923936972164948
1026,610.01,80275202,PC,3.66465,8.25353,0.578808,-0.578808,0.04908170632467532
1027,1021.01,143994283,PC,1.9087900000000002,3.34688,0.21774899999999997,-0.21774899999999997,0.02512354675409836
1028,1046.01,309787037,PC,1.30427,4.89414,0.284914,-0.284914,0.02561173378285714
1029,585.01,190990336,PC,5.54714,19.6103,0.897919,-0.897919,0.1081874261445783
1030,612.01,284738182,PC,0.91361,5.519,0.35197399999999995,-0.35197399999999995,0.03369533466666667
1031,613.01,77527511,PC,0.77864,8.76039,,,0.03663363087671233
1032,614.01,118021229,PC,0.8850100000000001,6.77007,0.340373,-0.340373,0.028837349330232555
1033,584.01,74482749,PC,1.25987,20.0674,1.3675700000000002,-1.3675700000000002,0.06315369388316151
1034,579.01,238061845,PC,1.68418,14.1119,0.888568,-0.888568,0.026161291538461532
1035,615.01,190496853,PC,4.66202,18.5858,0.650975,-0.650975,0.10012279788235294
1036,616.01,145879095,PC,2.80573,,,,
1037,617.01,141227133,PC,2.42232,,,,
1038,581.01,180987952,PC,1.38846,4.76727,0.297134,-0.297134,0.02372753188043478
1039,590.01,270841724,PC,18.90372,,,,
1040,580.01,81419525,PC,1.54959,13.922,3.51399,-3.51399,0.08069473164556962
1041,586.01,131979339,PC,22.64414,32.8121,8.55592,-8.55592,0.12417074867768595
1042,1017.01,182943944,PC,1.10422,21.0448,5.22012,-5.22012,0.11970700521739129
1043,599.01,145982812,PC,0.82967,20.1053,6.45846,-6.45846,0.06948088203773584
1044,1020.01,140706664,PC,3.2889199999999996,,,,
1045,601.01,141363913,PC,3.47623,12.1771,1.14101,-1.14101,0.03597351025806451
1046,602.01,175176327,PC,11.097430000000001,16.9982,0.869202,-0.869202,0.062019727330677295
1047,589.01,412961700,PC,2.5188,13.7376,,,0.021728659896373057
1048,603.01,262746281,PC,8.0885,9.58164,0.591199,-0.591199,0.053833533202453994
1049,587.01,294090620,PC,8.00924,,,,
1050,605.01,181304295,PC,3.3838699999999995,33.0573,,,0.14280129877358488
1051,606.01,122262940,PC,2.00337,27.5598,7.65562,-7.65562,0.11369038216216214
1052,558.01,207110080,PC,14.54812,57.2336,4.35939,-4.35939,0.2978098345454545
1053,564.01,1003831,PC,1.6511419999999999,5.450351,2.692857,-2.692857,0.0511051147364746
1054,565.01,1103432,PC,3.7278910000000005,18.622937,18.627298,-18.627298,0.12720217266645284
1055,566.01,1133072,PC,0.846542,1.642414,0.666679,-0.666679,0.04628069972923077
1056,567.01,13349647,KP,1.537368,14.5994,0.136166,-0.136166,0.1364299032653061
1057,568.01,37575651,PC,9.596295,3.5505769999999997,1.1185690000000001,-1.1185690000000001,0.032516184165999995
1058,560.01,101011575,PC,6.397438,2.847985,0.662094,-0.662094,0.03920855827049584
1059,571.01,270468559,KP,4.641547,13.670298999999998,0.44638599999999995,-0.44638599999999995,0.0818252276091503
1060,572.01,289535142,PC,2.338247,18.882742999999998,18.293007,-18.293007,0.11253801225677133
1061,573.01,296780789,PC,13.577007,18.920494,63.844086,-63.844086,0.5126446273727812
1062,574.01,315002523,KP,3.302889,19.485282,0.7172029999999999,-0.7172029999999999,0.08747363360588235
1063,561.01,377064495,PC,10.781327000000001,3.7727760000000004,0.561314,-0.561314,0.039470351449904496
1064,561.02,377064495,PC,0.446547,1.55421,1.522861,-1.522861,0.01625996744226428
1065,561.03,377064495,PC,16.37165,2.842121,0.743704,-0.743704,0.029733945172773047
1066,575.01,386435344,PC,16.597333,15.021465,13.477695,-13.477695,0.07186184988403192
1067,576.01,408310006,KP,5.443936,7.2421690000000005,0.8473149999999999,-0.8473149999999999,0.05229510013877281
1068,577.01,410094645,PC,3.3297879999999997,29.279235999999997,23.5713,-23.5713,0.1477652432110127
1069,562.01,413248763,PC,3.930792,1.304729,0.27083,-0.27083,0.03328330969916434
1070,578.01,423275733,KP,2.052978,17.973576,0.38437899999999997,-0.38437899999999997,0.10036707866341464
1071,621.01,30828562,PC,3.112361,18.92299,2.560921,-2.560921,0.08455314429438512
1072,622.01,83092282,PC,6.4020529999999995,9.367673,1.053028,-1.053028,0.060934986883825315
1073,623.01,101395259,PC,15.151485999999998,13.276014000000002,3.735968,-3.735968,0.08178235375643225
1074,620.01,296739893,PC,5.0983730000000005,2.729669,0.727658,-0.727658,0.05458146004803493
1075,638.01,78154865,PC,0.49382600000000004,1.940277,4.062545,-4.062545,0.016373389080756327
1076,666.01,82128636,PC,7.47428,7.6377880000000005,7.310065,-7.310065,0.04473650170063895
1077,639.01,82362447,PC,2.819817,22.75573,21.919445,-21.919445,0.4725554996371882
1078,803.01,143526444,PC,15.302253,10.634708,2.600305,-2.600305,0.02797112377265286
1079,636.01,146463781,PC,0.417921,5.657227,1.322447,-1.322447,0.1883959449672727
1080,635.01,286132427,PC,0.493379,1.503946,0.9449629999999999,-0.9449629999999999,0.013686229908083667
1081,634.01,344926234,PC,0.49359,1.7338490000000002,1.121573,-1.121573,0.015428388758040382
1082,633.01,348755723,PC,4.503645,11.197034,1.881909,-1.881909,0.102542437372
1083,688.01,339636032,PC,6.87863,3.4490800000000004,0.21381399999999998,-0.21381399999999998,0.01595286597979798
1084,720.01,131419878,PC,3.16043,2.38866,0.252569,-0.252569,0.014391676499999999
1085,716.01,119081096,PC,0.8370700000000001,2.98849,0.323354,-0.323354,0.05263190657692307
1086,717.01,275248683,PC,0.53079,,,,
1087,719.01,184952758,PC,4.10553,1.7126,0.124176,-0.124176,0.01616906268041237
1088,721.01,38571020,PC,12.289067999999999,2.493465,1.892712,-1.892712,0.017259869442638808
1089,723.01,177077336,PC,1.418067,1.522499,1.664982,-1.664982,0.014524021214605434
1090,816.01,175180796,PC,1.5574700000000001,3.80336,1.12504,-1.12504,0.05617930787096774
1091,726.01,174143743,PC,0.46132,1.8925299999999998,0.15601700000000002,-0.15601700000000002,0.014323793173553718
1092,718.01,150247134,PC,12.863389999999999,11.8449,,,0.030470672528089885
1093,725.01,410245915,PC,0.98877,2.50979,0.17951,-0.17951,0.027362686690476194
1094,728.01,96097215,PC,1.60245,4.69411,1.48288,-1.48288,0.04386597895918368
1095,727.01,149788158,PC,4.72609,2.22171,0.190228,-0.190228,0.040692840359999996
1096,722.01,38509907,PC,15.298914000000002,2.376944,2.024073,-2.024073,0.03294386352726095
1097,696.02,77156829,PC,14.775648,1.175902,3.022455,-3.022455,0.02983077705263158
1098,699.02,149302744,PC,33.621112,2.481645,2.995269,-2.995269,0.01695088936043259
1099,712.02,150151262,PC,51.705353,3.7776400000000003,0.71985,-0.71985,0.04105599287956375
1100,700.02,150428135,PC,37.424812,2.685352,4.5404800000000005,-4.5404800000000005,0.024592453615999998
1101,675.01,169226822,KP,4.178161,15.288753,0.09412000000000001,-0.09412000000000001,0.10072978415395685
1102,680.01,335499997,PC,0.433716,5.741712000000001,1.372976,-1.372976,0.028626974061693577
1103,652.01,22221375,PC,3.9846269999999997,2.046621,1.354847,-1.354847,0.01837544619411765
1104,653.01,33153766,PC,0.688413,6.485009,5.665568,-5.665568,0.018409420939539064
1105,677.01,280206394,PC,11.236818,12.415897,1.511677,-1.511677,0.09290289704798554
1106,687.01,74534430,PC,18.155379999999997,2.16722,0.195581,-0.195581,0.032536722557377044
1107,665.01,73723286,PC,14.065992999999999,20.710905,2.8067279999999997,-2.8067279999999997,0.13382615272103804
1108,679.01,308050066,PC,11.175586000000001,18.199324,4.542675,-4.542675,0.08162986486822707
1109,664.01,55092869,KP,4.7360940000000005,13.692776,0.177403,-0.177403,0.04610236860588234
1110,671.01,151681127,PC,10.197751,24.004261,4.826364,-4.826364,0.12243238611329246
1111,682.01,429304876,PC,6.8392990000000005,4.087727,0.6730149999999999,-0.6730149999999999,0.032718679088589005
1112,685.01,281731203,KP,11.63344,11.538,0.614662,-0.614662,0.05774043934426229
1113,658.01,48476907,PC,4.719906,10.600508999999999,19.938599,-19.938599,0.06521615326149752
1114,659.01,48476908,PC,4.720083,12.777913,17.91806,-17.91806,0.06801716251794587
1115,686.01,339857675,PC,3.51364,3.7404,0.300489,-0.300489,0.021015081717791415
1116,684.01,462162948,PC,19.847358,8.778561999999999,6.3152870000000005,-6.3152870000000005,0.0340729362085553
1117,662.01,54085154,PC,1.001166,2.3943119999999998,0.530521,-0.530521,0.01669136265757262
1118,690.01,101497191,PC,3.64376,,,,
1119,655.01,35516889,KP,0.7888430000000001,16.546514000000002,0.093412,-0.093412,0.15153297521200002
1120,656.01,36734222,KP,0.81347,10.423753,0.04514,-0.04514,0.15910121662333332
1121,674.01,158588995,PC,1.977238,4.430879,0.7425350000000001,-0.7425350000000001,0.10937463580053908
1122,660.01,53189332,KP,9.290298,11.115877000000001,0.287572,-0.287572,0.07323683565899282
1123,681.01,410450228,PC,15.778431,13.082777,4.2398430000000005,-4.2398430000000005,0.09725874206787943
1124,663.01,54962195,PC,2.5986540000000002,2.224192,1.5941809999999998,-1.5941809999999998,0.04057599668525896
1125,661.01,53735810,KP,4.086530000000001,15.378719,0.319277,-0.319277,0.08047903348685714
1126,672.01,151825527,PC,3.6336180000000002,5.03317,0.789817,-0.789817,0.08779765878095237
1127,670.01,147660201,PC,0.579398,5.759676,9.940321,-9.940321,0.05549208424738094
1128,689.01,445822015,PC,1.66402,7.6544300000000005,1.88798,-1.88798,0.0898708588974359
1129,668.01,102195674,PC,4.378773000000001,20.624589999999998,3.8836769999999996,-3.8836769999999996,0.16255012583693348
1130,678.01,294395926,PC,11.316715,3.418944,2.506339,-2.506339,0.0297135840113879
1131,654.01,35009898,PC,1.527419,1.9082599999999998,1.223543,-1.223543,0.04950664328611897
1132,673.01,151959065,PC,10.541282,17.800047,17.802114000000003,-17.802114000000003,0.12717493401934776
1133,657.01,48103627,PC,4.569904,13.240570000000002,13.247647,-13.247647,0.09430775577090593
1134,1231.01,447061717,PC,24.246135,3.2798269999999996,0.668692,-0.668692,0.07398191050738914
1135,667.01,101955023,KP,1.628694,1.402261,0.767937,-0.767937,0.04939194706923076
1136,683.01,437248515,KP,3.4059230000000005,17.032248000000003,0.125951,-0.125951,0.12478506174720001
1137,676.01,219187649,PC,2.150451,10.472779,10.489842,-10.489842,0.09583974706664135
1138,711.01,38510224,PC,18.383334,2.391317,2.379363,-2.379363,0.03082183045776011
1139,691.01,156991337,PC,6.9074100000000005,3.13128,0.245651,-0.245651,0.02655209466666666
1140,692.01,320417762,PC,1.03604,3.5276099999999997,0.390778,-0.390778,0.011790457072992698
1141,714.01,219195044,PC,4.323236,3.509204,0.523373,-0.523373,0.032137290232
1142,663.02,54962195,PC,4.698465000000001,2.328341,1.7214619999999998,-1.7214619999999998,0.042475989796812746
1143,282.03,29781292,PC,84.216358,3.298918,0.783878,-0.783878,0.021150581800616075
1144,553.03,161477033,PC,40.902171,2.73545,1.25496,-1.25496,0.029828102384462058
1145,553.02,161477033,PC,11.927552,2.282171,2.724066,-2.724066,0.024885422963991353
1146,875.01,14165625,PC,11.020153,2.343228,2.098464,-2.098464,0.02982667982086714
1147,876.01,32497972,PC,38.696290000000005,3.146888,1.8987459999999998,-1.8987459999999998,0.04732216798686371
1148,713.01,167600516,PC,36.000166,2.4453840000000002,1.3241479999999999,-1.3241479999999999,0.03022468155126224
1149,869.01,200807066,PC,26.477128999999998,2.525663,2.5589020000000002,-2.5589020000000002,0.01862785538580483
1150,870.01,219229644,PC,22.041107,2.1423259999999997,2.1100939999999997,-2.1100939999999997,0.03280839717056856
1151,871.01,219344917,PC,28.693553,1.943332,2.2982080000000003,-2.2982080000000003,0.02337501406149441
1152,874.01,232025086,PC,5.90215,2.22726,1.34076,-1.34076,0.014347385173774502
1153,873.01,237920046,PC,5.931348000000001,1.8028009999999999,1.8524459999999998,-1.8524459999999998,0.030574169551851847
1154,868.01,271596418,PC,0.556109,1.609049,2.070679,-2.070679,0.012453135530596895
1155,715.01,271971130,PC,19.287523,7.06999,2.5181810000000002,-2.5181810000000002,0.06474696842
1156,867.01,358460246,PC,15.403789000000002,2.42374,0.95952,-0.95952,0.019284631555169417
1157,866.01,381976956,PC,22.338916,18.449977,13.532745000000002,-13.532745000000002,0.022325489956859245
1158,1210.01,33878688,PC,79.367354,2.87878,0.444375,-0.444375,0.03715371467145065
1159,865.01,44797824,PC,0.7455890000000001,3.7932010000000003,2.567694,-2.567694,0.026432309989880005
1160,864.01,231728511,PC,0.520662,2.533115,3.785611,-3.785611,0.02319826717
1161,863.01,238898571,PC,0.5251020000000001,1.159758,3.0028639999999998,-3.0028639999999998,0.012342926728475838
1162,797.01,271596225,PC,1.800809,1.268556,1.499768,-1.499768,0.023469567369696968
1163,730.01,11561667,PC,3.087925,23.483095000000002,1.458862,-1.458862,0.21505818401000001
1164,808.01,30122649,PC,9.736402,2.312049,1.9951310000000002,-1.9951310000000002,0.02485347581000137
1165,731.01,34068865,PC,0.321941,0.746412,0.566584,-0.566584,0.014892464261437909
1166,732.01,36724087,PC,0.768418,1.134371,0.5733229999999999,-0.5733229999999999,0.03462856539333334
1167,732.02,36724087,PC,12.254218,1.785398,0.730371,-0.730371,0.05450224961333334
1168,733.01,106402532,PC,4.886506,2.158625,1.09742,-1.09742,0.020683346708126778
1169,734.01,146846569,PC,4.753384,10.510109,2.39435,-2.39435,0.5695359658106509
1170,736.01,181804752,PC,4.990069999999999,2.019085,0.426467,-0.426467,0.12327186953333333
1171,736.02,181804752,PC,0.947973,1.037152,1.150304,-1.150304,0.06332158677333334
1172,737.01,219189765,PC,1.732017,6.320436,1.341006,-1.341006,0.1743450388192771
1173,741.01,359271092,PC,7.576262,0.9202030000000001,0.668295,-0.668295,0.01596064218560606
1174,742.01,373424049,PC,0.963081,2.7276439999999997,0.596427,-0.596427,0.014807385832671398
1175,779.01,374095457,PC,0.783907,3.997528,0.062958,-0.062958,0.036609361423999995
1176,743.01,434486077,PC,2.2278759999999997,11.498628,11.660732000000001,-11.660732000000001,0.11674743507264533
1177,745.01,444842193,PC,1.0776860000000001,2.1586,3.4425529999999998,-3.4425529999999998,0.02026885632495037
1178,700.03,150428135,PC,9.976745,2.452109,5.359644,-5.359644,0.022456414222
1179,712.03,150151262,PC,53.74648199999999,3.263156,1.020019,-1.020019,0.03546449886725726
1180,713.02,167600516,PC,1.871503,1.144488,1.9968810000000001,-1.9968810000000001,0.014145747800444025
1181,714.02,219195044,PC,10.177425999999999,3.2145099999999998,1.5167389999999998,-1.5167389999999998,0.029438482579999994
1182,807.01,30853470,PC,5.270334,1.7753169999999998,2.926902,-2.926902,0.02113555043276368
1183,806.01,33831980,PC,21.915670000000002,3.601279,2.969932,-2.969932,0.032980513082
1184,805.01,38460940,PC,4.117662,6.232432,1.262553,-1.262553,0.057076612256
1185,804.01,41227743,PC,1.418474,1.620801,1.644368,-1.644368,0.012150700358546167
1186,813.01,55525572,PC,83.899464,7.021636,1.0562690000000001,-1.0562690000000001,0.03327458952150807
1187,809.01,149301575,PC,183.45891899999998,3.3794169999999997,1.0130430000000001,-1.0130430000000001,0.023674661224708352
1188,802.01,167303382,PC,3.693839,0.815358,0.440892,-0.440892,0.009072279565816426
1189,801.01,177258735,PC,0.7756970000000001,1.112357,0.42717700000000003,-0.42717700000000003,0.0064031512423551006
1190,800.01,179308757,PC,0.965923,5.464762,0.41142399999999996,-0.41142399999999996,0.050046290396
1191,799.01,255685030,PC,5.545132,2.281445,2.91954,-2.91954,0.021925483912266473
1192,798.01,260640693,PC,95.24477900000001,9.332432,27.596502,-27.596502,0.12285499606278275
1193,797.02,271596225,PC,4.140137999999999,1.405931,3.016285,-3.016285,0.02601114363232323
1194,795.01,278895705,PC,8.760308,3.045067,1.697921,-1.697921,0.020134963852446588
1195,792.01,294780517,PC,15.649897,6.1836150000000005,19.937431,-19.937431,0.06775433344061489
1196,794.01,299945285,PC,52.391802,3.2965199999999997,0.625214,-0.625214,0.021088553857330463
1197,793.01,300013921,PC,163.987428,5.464228,0.813074,-0.813074,0.05591930147974155
1198,789.01,300710077,PC,5.446722,1.151749,1.854571,-1.854571,0.02827806257908847
1199,791.01,306472057,PC,139.310742,9.142083,1.7404099999999998,-1.7404099999999998,0.06500954771015482
1200,790.01,308994098,PC,99.774467,6.648669,1.104766,-1.104766,0.03986258933261754
1201,788.01,349829627,PC,6.487305,3.5509839999999997,1.4905,-1.4905,0.011474106087079244
1202,785.01,374829238,PC,18.640884,3.3069040000000003,0.226805,-0.226805,0.030284626832000002
1203,810.01,388106759,PC,28.303908000000003,2.341861,2.498984,-2.498984,0.017111278423769517
1204,749.01,5868998,PC,0.63554,14.372489000000002,6.281129,-6.281129,0.29779016801357466
1205,750.01,14614418,KP,0.837778,15.728694,0.360639,-0.360639,0.14121899965882354
1206,751.01,14661418,KP,4.723155,10.973211000000001,0.209052,-0.209052,0.1456415454173913
1207,752.01,61538902,KP,5.747952,10.560429,0.163246,-0.163246,0.10745823197999999
1208,753.01,61988212,PC,0.555255,18.630967000000002,18.70032,-18.70032,0.16070981443184387
1209,754.01,72985822,PC,3.8641089999999996,13.896711999999999,13.907718,-13.907718,0.09553937338298
1210,755.01,73228647,PC,2.540455,2.181962,0.770038,-0.770038,0.019769686172780875
1211,748.01,104024556,KP,2.021986,19.471261,0.15140599999999999,-0.15140599999999999,0.09961888728379886
1212,757.01,130924120,PC,17.465514000000002,3.3603300000000003,3.5448190000000004,-3.5448190000000004,0.029968060980241316
1213,758.01,131081852,PC,13.273822000000001,19.352315,19.352468,-19.352468,0.1405170232703804
1214,759.01,152147232,PC,4.213316000000001,13.492417000000001,4.0657309999999995,-4.0657309999999995,0.07949839147520733
1215,760.01,162362398,PC,12.352053,22.811674,7.427838,-7.427838,0.1166205064822258
1216,761.01,165317334,PC,10.563348,3.036282,2.3570349999999998,-2.3570349999999998,0.03902026569334461
1217,762.01,178709444,PC,3.471635,7.316022,1.527158,-1.527158,0.20000038649552235
1218,763.01,178819686,PC,5.604813,3.112288,3.9060370000000004,-3.9060370000000004,0.025254816633144012
